time_s,time_min,voltage_V,soc_pct,temperature_C,relay_closed,fault_overvoltage,fault_undervoltage,fault_overtemp,current_A
3327,55.45,3.6439,53.78,25.067,1,0,0,0,1.5
3328,55.47,3.6438,53.76,25.067,1,0,0,0,1.5
3329,55.48,3.6437,53.75,25.067,1,0,0,0,1.5
3330,55.5,3.6437,53.74,25.067,1,0,0,0,1.5
3331,55.52,3.6436,53.72,25.067,1,0,0,0,1.5
3332,55.53,3.6435,53.71,25.067,1,0,0,0,1.5
3333,55.55,3.6434,53.69,25.067,1,0,0,0,1.5
3334,55.57,3.6433,53.68,25.067,1,0,0,0,1.5
3335,55.58,3.6432,53.67,25.067,1,0,0,0,1.5
3336,55.6,3.6431,53.65,25.067,1,0,0,0,1.5
3337,55.62,3.643,53.64,25.067,1,0,0,0,1.5
3338,55.63,3.6429,53.62,25.067,1,0,0,0,1.5
3339,55.65,3.6428,53.61,25.067,1,0,0,0,1.5
3340,55.67,3.6427,53.6,25.067,1,0,0,0,1.5
3341,55.68,3.6426,53.58,25.067,1,0,0,0,1.5
3342,55.7,3.6425,53.57,25.067,1,0,0,0,1.5
3343,55.72,3.6424,53.56,25.067,1,0,0,0,1.5
3344,55.73,3.6423,53.54,25.067,1,0,0,0,1.5
3345,55.75,3.6422,53.53,25.067,1,0,0,0,1.5
3346,55.77,3.6421,53.51,25.067,1,0,0,0,1.5
3347,55.78,3.642,53.5,25.067,1,0,0,0,1.5
3348,55.8,3.6419,53.49,25.067,1,0,0,0,1.5
3349,55.82,3.6418,53.47,25.067,1,0,0,0,1.5
3350,55.83,3.6417,53.46,25.067,1,0,0,0,1.5
3351,55.85,3.6416,53.44,25.067,1,0,0,0,1.5
3352,55.87,3.6415,53.43,25.067,1,0,0,0,1.5
3353,55.88,3.6414,53.42,25.067,1,0,0,0,1.5
3354,55.9,3.6413,53.4,25.067,1,0,0,0,1.5
3355,55.92,3.6412,53.39,25.067,1,0,0,0,1.5
3356,55.93,3.6411,53.37,25.067,1,0,0,0,1.5
3357,55.95,3.641,53.36,25.067,1,0,0,0,1.5
3358,55.97,3.6409,53.35,25.067,1,0,0,0,1.5
3359,55.98,3.6408,53.33,25.067,1,0,0,0,1.5
3360,56.0,3.6407,53.32,25.067,1,0,0,0,1.5
3361,56.02,3.6406,53.31,25.067,1,0,0,0,1.5
3362,56.03,3.6405,53.29,25.067,1,0,0,0,1.5
3363,56.05,3.6404,53.28,25.067,1,0,0,0,1.5
3364,56.07,3.6403,53.26,25.067,1,0,0,0,1.5
3365,56.08,3.6402,53.25,25.067,1,0,0,0,1.5
3366,56.1,3.6402,53.24,25.067,1,0,0,0,1.5
3367,56.12,3.6401,53.22,25.067,1,0,0,0,1.5
3368,56.13,3.64,53.21,25.067,1,0,0,0,1.5
3369,56.15,3.6399,53.19,25.067,1,0,0,0,1.5
3370,56.17,3.6398,53.18,25.067,1,0,0,0,1.5
3371,56.18,3.6397,53.17,25.067,1,0,0,0,1.5
3372,56.2,3.6396,53.15,25.067,1,0,0,0,1.5
3373,56.22,3.6395,53.14,25.067,1,0,0,0,1.5
3374,56.23,3.6394,53.12,25.067,1,0,0,0,1.5
3375,56.25,3.6393,53.11,25.067,1,0,0,0,1.5
3376,56.27,3.6392,53.1,25.067,1,0,0,0,1.5
3377,56.28,3.6391,53.08,25.067,1,0,0,0,1.5
3378,56.3,3.639,53.07,25.067,1,0,0,0,1.5
3379,56.32,3.6389,53.06,25.067,1,0,0,0,1.5
3380,56.33,3.6388,53.04,25.067,1,0,0,0,1.5
3381,56.35,3.6387,53.03,25.067,1,0,0,0,1.5
3382,56.37,3.6386,53.01,25.067,1,0,0,0,1.5
3383,56.38,3.6385,53.0,25.067,1,0,0,0,1.5
3384,56.4,3.6384,52.99,25.067,1,0,0,0,1.5
3385,56.42,3.6383,52.97,25.067,1,0,0,0,1.5
3386,56.43,3.6382,52.96,25.067,1,0,0,0,1.5
3387,56.45,3.6381,52.94,25.067,1,0,0,0,1.5
3388,56.47,3.638,52.93,25.067,1,0,0,0,1.5
3389,56.48,3.6379,52.92,25.067,1,0,0,0,1.5
3390,56.5,3.6378,52.9,25.067,1,0,0,0,1.5
3391,56.52,3.6377,52.89,25.067,1,0,0,0,1.5
3392,56.53,3.6376,52.87,25.067,1,0,0,0,1.5
3393,56.55,3.6375,52.86,25.067,1,0,0,0,1.5
3394,56.57,3.6374,52.85,25.067,1,0,0,0,1.5
3395,56.58,3.6373,52.83,25.067,1,0,0,0,1.5
3396,56.6,3.6372,52.82,25.067,1,0,0,0,1.5
3397,56.62,3.6371,52.81,25.067,1,0,0,0,1.5
3398,56.63,3.637,52.79,25.067,1,0,0,0,1.5
3399,56.65,3.6369,52.78,25.067,1,0,0,0,1.5
3400,56.67,3.6368,52.76,25.067,1,0,0,0,1.5
3401,56.68,3.6367,52.75,25.067,1,0,0,0,1.5
3402,56.7,3.6367,52.74,25.067,1,0,0,0,1.5
3403,56.72,3.6366,52.72,25.067,1,0,0,0,1.5
3404,56.73,3.6365,52.71,25.067,1,0,0,0,1.5
3405,56.75,3.6364,52.69,25.067,1,0,0,0,1.5
3406,56.77,3.6363,52.68,25.067,1,0,0,0,1.5
3407,56.78,3.6362,52.67,25.067,1,0,0,0,1.5
3408,56.8,3.6361,52.65,25.067,1,0,0,0,1.5
3409,56.82,3.636,52.64,25.067,1,0,0,0,1.5
3410,56.83,3.6359,52.62,25.067,1,0,0,0,1.5
3411,56.85,3.6358,52.61,25.067,1,0,0,0,1.5
3412,56.87,3.6357,52.6,25.067,1,0,0,0,1.5
3413,56.88,3.6356,52.58,25.067,1,0,0,0,1.5
3414,56.9,3.6355,52.57,25.067,1,0,0,0,1.5
3415,56.92,3.6354,52.56,25.067,1,0,0,0,1.5
3416,56.93,3.6353,52.54,25.067,1,0,0,0,1.5
3417,56.95,3.6352,52.53,25.067,1,0,0,0,1.5
3418,56.97,3.6351,52.51,25.067,1,0,0,0,1.5
3419,56.98,3.635,52.5,25.067,1,0,0,0,1.5
3420,57.0,3.6349,52.49,25.067,1,0,0,0,1.5
3421,57.02,3.6348,52.47,25.067,1,0,0,0,1.5
3422,57.03,3.6347,52.46,25.067,1,0,0,0,1.5
3423,57.05,3.6346,52.44,25.067,1,0,0,0,1.5
3424,57.07,3.6345,52.43,25.067,1,0,0,0,1.5
3425,57.08,3.6344,52.42,25.067,1,0,0,0,1.5
3426,57.1,3.6343,52.4,25.067,1,0,0,0,1.5
3427,57.12,3.6342,52.39,25.067,1,0,0,0,1.5
3428,57.13,3.6341,52.37,25.067,1,0,0,0,1.5
3429,57.15,3.634,52.36,25.067,1,0,0,0,1.5
3430,57.17,3.6339,52.35,25.067,1,0,0,0,1.5
3431,57.18,3.6338,52.33,25.067,1,0,0,0,1.5
3432,57.2,3.6337,52.32,25.067,1,0,0,0,1.5
3433,57.22,3.6336,52.31,25.067,1,0,0,0,1.5
3434,57.23,3.6335,52.29,25.067,1,0,0,0,1.5
3435,57.25,3.6334,52.28,25.067,1,0,0,0,1.5
3436,57.27,3.6333,52.26,25.067,1,0,0,0,1.5
3437,57.28,3.6332,52.25,25.067,1,0,0,0,1.5
3438,57.3,3.6332,52.24,25.067,1,0,0,0,1.5
3439,57.32,3.6331,52.22,25.067,1,0,0,0,1.5
3440,57.33,3.633,52.21,25.067,1,0,0,0,1.5
3441,57.35,3.6329,52.19,25.067,1,0,0,0,1.5
3442,57.37,3.6328,52.18,25.067,1,0,0,0,1.5
3443,57.38,3.6327,52.17,25.067,1,0,0,0,1.5
3444,57.4,3.6326,52.15,25.067,1,0,0,0,1.5
3445,57.42,3.6325,52.14,25.067,1,0,0,0,1.5
3446,57.43,3.6324,52.12,25.067,1,0,0,0,1.5
3447,57.45,3.6323,52.11,25.067,1,0,0,0,1.5
3448,57.47,3.6322,52.1,25.067,1,0,0,0,1.5
3449,57.48,3.6321,52.08,25.067,1,0,0,0,1.5
3450,57.5,3.632,52.07,25.067,1,0,0,0,1.5
3451,57.52,3.6319,52.06,25.067,1,0,0,0,1.5
3452,57.53,3.6318,52.04,25.067,1,0,0,0,1.5
3453,57.55,3.6317,52.03,25.067,1,0,0,0,1.5
3454,57.57,3.6316,52.01,25.067,1,0,0,0,1.5
3455,57.58,3.6315,52.0,25.067,1,0,0,0,1.5
3456,57.6,3.6314,51.99,25.067,1,0,0,0,1.5
3457,57.62,3.6313,51.97,25.067,1,0,0,0,1.5
3458,57.63,3.6312,51.96,25.067,1,0,0,0,1.5
3459,57.65,3.6311,51.94,25.067,1,0,0,0,1.5
3460,57.67,3.631,51.93,25.067,1,0,0,0,1.5
3461,57.68,3.6309,51.92,25.067,1,0,0,0,1.5
3462,57.7,3.6308,51.9,25.067,1,0,0,0,1.5
3463,57.72,3.6307,51.89,25.067,1,0,0,0,1.5
3464,57.73,3.6306,51.87,25.067,1,0,0,0,1.5
3465,57.75,3.6305,51.86,25.067,1,0,0,0,1.5
3466,57.77,3.6304,51.85,25.067,1,0,0,0,1.5
3467,57.78,3.6303,51.83,25.067,1,0,0,0,1.5
3468,57.8,3.6302,51.82,25.067,1,0,0,0,1.5
3469,57.82,3.6301,51.81,25.067,1,0,0,0,1.5
3470,57.83,3.63,51.79,25.067,1,0,0,0,1.5
3471,57.85,3.6299,51.78,25.067,1,0,0,0,1.5
3472,57.87,3.6298,51.76,25.067,1,0,0,0,1.5
3473,57.88,3.6297,51.75,25.067,1,0,0,0,1.5
3474,57.9,3.6297,51.74,25.067,1,0,0,0,1.5
3475,57.92,3.6296,51.72,25.067,1,0,0,0,1.5
3476,57.93,3.6295,51.71,25.067,1,0,0,0,1.5
3477,57.95,3.6294,51.69,25.067,1,0,0,0,1.5
3478,57.97,3.6293,51.68,25.067,1,0,0,0,1.5
3479,57.98,3.6292,51.67,25.067,1,0,0,0,1.5
3480,58.0,3.6291,51.65,25.067,1,0,0,0,1.5
3481,58.02,3.629,51.64,25.067,1,0,0,0,1.5
3482,58.03,3.6289,51.62,25.067,1,0,0,0,1.5
3483,58.05,3.6288,51.61,25.067,1,0,0,0,1.5
3484,58.07,3.6287,51.6,25.067,1,0,0,0,1.5
3485,58.08,3.6286,51.58,25.067,1,0,0,0,1.5
3486,58.1,3.6285,51.57,25.067,1,0,0,0,1.5
3487,58.12,3.6284,51.56,25.067,1,0,0,0,1.5
3488,58.13,3.6283,51.54,25.067,1,0,0,0,1.5
3489,58.15,3.6282,51.53,25.067,1,0,0,0,1.5
3490,58.17,3.6281,51.51,25.067,1,0,0,0,1.5
3491,58.18,3.628,51.5,25.067,1,0,0,0,1.5
3492,58.2,3.6279,51.49,25.067,1,0,0,0,1.5
3493,58.22,3.6278,51.47,25.067,1,0,0,0,1.5
3494,58.23,3.6277,51.46,25.067,1,0,0,0,1.5
3495,58.25,3.6276,51.44,25.067,1,0,0,0,1.5
3496,58.27,3.6275,51.43,25.067,1,0,0,0,1.5
3497,58.28,3.6274,51.42,25.067,1,0,0,0,1.5
3498,58.3,3.6273,51.4,25.067,1,0,0,0,1.5
3499,58.32,3.6272,51.39,25.067,1,0,0,0,1.5
3500,58.33,3.6271,51.37,25.067,1,0,0,0,1.5
3501,58.35,3.627,51.36,25.067,1,0,0,0,1.5
3502,58.37,3.6269,51.35,25.067,1,0,0,0,1.5
3503,58.38,3.6268,51.33,25.067,1,0,0,0,1.5
3504,58.4,3.6267,51.32,25.067,1,0,0,0,1.5
3505,58.42,3.6266,51.31,25.067,1,0,0,0,1.5
3506,58.43,3.6265,51.29,25.067,1,0,0,0,1.5
3507,58.45,3.6264,51.28,25.067,1,0,0,0,1.5
3508,58.47,3.6263,51.26,25.067,1,0,0,0,1.5
3509,58.48,3.6262,51.25,25.067,1,0,0,0,1.5
3510,58.5,3.6262,51.24,25.067,1,0,0,0,1.5
3511,58.52,3.6261,51.22,25.067,1,0,0,0,1.5
3512,58.53,3.626,51.21,25.067,1,0,0,0,1.5
3513,58.55,3.6259,51.19,25.067,1,0,0,0,1.5
3514,58.57,3.6258,51.18,25.067,1,0,0,0,1.5
3515,58.58,3.6257,51.17,25.067,1,0,0,0,1.5
3516,58.6,3.6256,51.15,25.067,1,0,0,0,1.5
3517,58.62,3.6255,51.14,25.067,1,0,0,0,1.5
3518,58.63,3.6254,51.12,25.067,1,0,0,0,1.5
3519,58.65,3.6253,51.11,25.067,1,0,0,0,1.5
3520,58.67,3.6252,51.1,25.067,1,0,0,0,1.5
3521,58.68,3.6251,51.08,25.067,1,0,0,0,1.5
3522,58.7,3.625,51.07,25.067,1,0,0,0,1.5
3523,58.72,3.6249,51.06,25.067,1,0,0,0,1.5
3524,58.73,3.6248,51.04,25.067,1,0,0,0,1.5
3525,58.75,3.6247,51.03,25.067,1,0,0,0,1.5
3526,58.77,3.6246,51.01,25.067,1,0,0,0,1.5
3527,58.78,3.6245,51.0,25.067,1,0,0,0,1.5
3528,58.8,3.6244,50.99,25.067,1,0,0,0,1.5
3529,58.82,3.6243,50.97,25.067,1,0,0,0,1.5
3530,58.83,3.6242,50.96,25.067,1,0,0,0,1.5
3531,58.85,3.6241,50.94,25.067,1,0,0,0,1.5
3532,58.87,3.624,50.93,25.067,1,0,0,0,1.5
3533,58.88,3.6239,50.92,25.067,1,0,0,0,1.5
3534,58.9,3.6238,50.9,25.067,1,0,0,0,1.5
3535,58.92,3.6237,50.89,25.067,1,0,0,0,1.5
3536,58.93,3.6236,50.87,25.067,1,0,0,0,1.5
3537,58.95,3.6235,50.86,25.067,1,0,0,0,1.5
3538,58.97,3.6234,50.85,25.067,1,0,0,0,1.5
3539,58.98,3.6233,50.83,25.067,1,0,0,0,1.5
3540,59.0,3.6232,50.82,25.067,1,0,0,0,1.5
3541,59.02,3.6231,50.81,25.067,1,0,0,0,1.5
3542,59.03,3.623,50.79,25.067,1,0,0,0,1.5
3543,59.05,3.6229,50.78,25.067,1,0,0,0,1.5
3544,59.07,3.6228,50.76,25.067,1,0,0,0,1.5
3545,59.08,3.6227,50.75,25.067,1,0,0,0,1.5
3546,59.1,3.6227,50.74,25.067,1,0,0,0,1.5
3547,59.12,3.6226,50.72,25.067,1,0,0,0,1.5
3548,59.13,3.6225,50.71,25.067,1,0,0,0,1.5
3549,59.15,3.6224,50.69,25.067,1,0,0,0,1.5
3550,59.17,3.6223,50.68,25.067,1,0,0,0,1.5
3551,59.18,3.6222,50.67,25.067,1,0,0,0,1.5
3552,59.2,3.6221,50.65,25.067,1,0,0,0,1.5
3553,59.22,3.622,50.64,25.067,1,0,0,0,1.5
3554,59.23,3.6219,50.62,25.067,1,0,0,0,1.5
3555,59.25,3.6218,50.61,25.067,1,0,0,0,1.5
3556,59.27,3.6217,50.6,25.067,1,0,0,0,1.5
3557,59.28,3.6216,50.58,25.067,1,0,0,0,1.5
3558,59.3,3.6215,50.57,25.067,1,0,0,0,1.5
3559,59.32,3.6214,50.56,25.067,1,0,0,0,1.5
3560,59.33,3.6213,50.54,25.067,1,0,0,0,1.5
3561,59.35,3.6212,50.53,25.067,1,0,0,0,1.5
3562,59.37,3.6211,50.51,25.067,1,0,0,0,1.5
3563,59.38,3.621,50.5,25.067,1,0,0,0,1.5
3564,59.4,3.6209,50.49,25.067,1,0,0,0,1.5
3565,59.42,3.6208,50.47,25.067,1,0,0,0,1.5
3566,59.43,3.6207,50.46,25.067,1,0,0,0,1.5
3567,59.45,3.6206,50.44,25.067,1,0,0,0,1.5
3568,59.47,3.6205,50.43,25.067,1,0,0,0,1.5
3569,59.48,3.6204,50.42,25.067,1,0,0,0,1.5
3570,59.5,3.6203,50.4,25.067,1,0,0,0,1.5
3571,59.52,3.6202,50.39,25.067,1,0,0,0,1.5
3572,59.53,3.6201,50.37,25.067,1,0,0,0,1.5
3573,59.55,3.62,50.36,25.067,1,0,0,0,1.5
3574,59.57,3.6199,50.35,25.067,1,0,0,0,1.5
3575,59.58,3.6198,50.33,25.067,1,0,0,0,1.5
3576,59.6,3.6197,50.32,25.067,1,0,0,0,1.5
3577,59.62,3.6196,50.31,25.067,1,0,0,0,1.5
3578,59.63,3.6195,50.29,25.067,1,0,0,0,1.5
3579,59.65,3.6194,50.28,25.067,1,0,0,0,1.5
3580,59.67,3.6193,50.26,25.067,1,0,0,0,1.5
3581,59.68,3.6192,50.25,25.067,1,0,0,0,1.5
3582,59.7,3.6192,50.24,25.067,1,0,0,0,1.5
3583,59.72,3.6191,50.22,25.067,1,0,0,0,1.5
3584,59.73,3.619,50.21,25.067,1,0,0,0,1.5
3585,59.75,3.6189,50.19,25.067,1,0,0,0,1.5
3586,59.77,3.6188,50.18,25.067,1,0,0,0,1.5
3587,59.78,3.6187,50.17,25.067,1,0,0,0,1.5
3588,59.8,3.6186,50.15,25.067,1,0,0,0,1.5
3589,59.82,3.6185,50.14,25.067,1,0,0,0,1.5
3590,59.83,3.6184,50.12,25.067,1,0,0,0,1.5
3591,59.85,3.6183,50.11,25.067,1,0,0,0,1.5
3592,59.87,3.6182,50.1,25.067,1,0,0,0,1.5
3593,59.88,3.6181,50.08,25.067,1,0,0,0,1.5
3594,59.9,3.618,50.07,25.067,1,0,0,0,1.5
3595,59.92,3.6179,50.06,25.067,1,0,0,0,1.5
3596,59.93,3.6178,50.04,25.067,1,0,0,0,1.5
3597,59.95,3.6177,50.03,25.067,1,0,0,0,1.5
3598,59.97,3.6176,50.01,25.067,1,0,0,0,1.5
3599,59.98,3.6175,50.0,25.067,1,0,0,0,1.5
3600,60.0,3.6174,49.99,25.067,1,0,0,0,1.5
3601,60.02,3.6174,49.97,25.067,1,0,0,0,1.5
3602,60.03,3.6173,49.96,25.067,1,0,0,0,1.5
3603,60.05,3.6172,49.94,25.067,1,0,0,0,1.5
3604,60.07,3.6172,49.93,25.067,1,0,0,0,1.5
3605,60.08,3.6171,49.92,25.067,1,0,0,0,1.5
3606,60.1,3.617,49.9,25.067,1,0,0,0,1.5
3607,60.12,3.6169,49.89,25.067,1,0,0,0,1.5
3608,60.13,3.6169,49.87,25.067,1,0,0,0,1.5
3609,60.15,3.6168,49.86,25.067,1,0,0,0,1.5
3610,60.17,3.6167,49.85,25.067,1,0,0,0,1.5
3611,60.18,3.6167,49.83,25.067,1,0,0,0,1.5
3612,60.2,3.6166,49.82,25.067,1,0,0,0,1.5
3613,60.22,3.6165,49.81,25.067,1,0,0,0,1.5
3614,60.23,3.6165,49.79,25.067,1,0,0,0,1.5
3615,60.25,3.6164,49.78,25.067,1,0,0,0,1.5
3616,60.27,3.6163,49.76,25.067,1,0,0,0,1.5
3617,60.28,3.6162,49.75,25.067,1,0,0,0,1.5
3618,60.3,3.6162,49.74,25.067,1,0,0,0,1.5
3619,60.32,3.6161,49.72,25.067,1,0,0,0,1.5
3620,60.33,3.616,49.71,25.067,1,0,0,0,1.5
3621,60.35,3.616,49.69,25.067,1,0,0,0,1.5
3622,60.37,3.6159,49.68,25.067,1,0,0,0,1.5
3623,60.38,3.6158,49.67,25.067,1,0,0,0,1.5
3624,60.4,3.6158,49.65,25.067,1,0,0,0,1.5
3625,60.42,3.6157,49.64,25.067,1,0,0,0,1.5
3626,60.43,3.6156,49.62,25.067,1,0,0,0,1.5
3627,60.45,3.6156,49.61,25.067,1,0,0,0,1.5
3628,60.47,3.6155,49.6,25.067,1,0,0,0,1.5
3629,60.48,3.6154,49.58,25.067,1,0,0,0,1.5
3630,60.5,3.6153,49.57,25.067,1,0,0,0,1.5
3631,60.52,3.6153,49.56,25.067,1,0,0,0,1.5
3632,60.53,3.6152,49.54,25.067,1,0,0,0,1.5
3633,60.55,3.6151,49.53,25.067,1,0,0,0,1.5
3634,60.57,3.6151,49.51,25.067,1,0,0,0,1.5
3635,60.58,3.615,49.5,25.067,1,0,0,0,1.5
3636,60.6,3.6149,49.49,25.067,1,0,0,0,1.5
3637,60.62,3.6149,49.47,25.067,1,0,0,0,1.5
3638,60.63,3.6148,49.46,25.067,1,0,0,0,1.5
3639,60.65,3.6147,49.44,25.067,1,0,0,0,1.5
3640,60.67,3.6147,49.43,25.067,1,0,0,0,1.5
3641,60.68,3.6146,49.42,25.067,1,0,0,0,1.5
3642,60.7,3.6145,49.4,25.067,1,0,0,0,1.5
3643,60.72,3.6144,49.39,25.067,1,0,0,0,1.5
3644,60.73,3.6144,49.37,25.067,1,0,0,0,1.5
3645,60.75,3.6143,49.36,25.067,1,0,0,0,1.5
3646,60.77,3.6142,49.35,25.067,1,0,0,0,1.5
3647,60.78,3.6142,49.33,25.067,1,0,0,0,1.5
3648,60.8,3.6141,49.32,25.067,1,0,0,0,1.5
3649,60.82,3.614,49.31,25.067,1,0,0,0,1.5
3650,60.83,3.614,49.29,25.067,1,0,0,0,1.5
3651,60.85,3.6139,49.28,25.067,1,0,0,0,1.5
3652,60.87,3.6138,49.26,25.067,1,0,0,0,1.5
3653,60.88,3.6137,49.25,25.067,1,0,0,0,1.5
3654,60.9,3.6137,49.24,25.067,1,0,0,0,1.5
3655,60.92,3.6136,49.22,25.067,1,0,0,0,1.5
3656,60.93,3.6135,49.21,25.067,1,0,0,0,1.5
3657,60.95,3.6135,49.19,25.067,1,0,0,0,1.5
3658,60.97,3.6134,49.18,25.067,1,0,0,0,1.5
3659,60.98,3.6133,49.17,25.067,1,0,0,0,1.5
3660,61.0,3.6133,49.15,25.067,1,0,0,0,1.5
3661,61.02,3.6132,49.14,25.067,1,0,0,0,1.5
3662,61.03,3.6131,49.12,25.067,1,0,0,0,1.5
3663,61.05,3.6131,49.11,25.067,1,0,0,0,1.5
3664,61.07,3.613,49.1,25.067,1,0,0,0,1.5
3665,61.08,3.6129,49.08,25.067,1,0,0,0,1.5
3666,61.1,3.6128,49.07,25.067,1,0,0,0,1.5
3667,61.12,3.6128,49.06,25.067,1,0,0,0,1.5
3668,61.13,3.6127,49.04,25.067,1,0,0,0,1.5
3669,61.15,3.6126,49.03,25.067,1,0,0,0,1.5
3670,61.17,3.6126,49.01,25.067,1,0,0,0,1.5
3671,61.18,3.6125,49.0,25.067,1,0,0,0,1.5
3672,61.2,3.6124,48.99,25.067,1,0,0,0,1.5
3673,61.22,3.6124,48.97,25.067,1,0,0,0,1.5
3674,61.23,3.6123,48.96,25.067,1,0,0,0,1.5
3675,61.25,3.6122,48.94,25.067,1,0,0,0,1.5
3676,61.27,3.6122,48.93,25.067,1,0,0,0,1.5
3677,61.28,3.6121,48.92,25.067,1,0,0,0,1.5
3678,61.3,3.612,48.9,25.067,1,0,0,0,1.5
3679,61.32,3.6119,48.89,25.067,1,0,0,0,1.5
3680,61.33,3.6119,48.87,25.067,1,0,0,0,1.5
3681,61.35,3.6118,48.86,25.067,1,0,0,0,1.5
3682,61.37,3.6117,48.85,25.067,1,0,0,0,1.5
3683,61.38,3.6117,48.83,25.067,1,0,0,0,1.5
3684,61.4,3.6116,48.82,25.067,1,0,0,0,1.5
3685,61.42,3.6115,48.81,25.067,1,0,0,0,1.5
3686,61.43,3.6115,48.79,25.067,1,0,0,0,1.5
3687,61.45,3.6114,48.78,25.067,1,0,0,0,1.5
3688,61.47,3.6113,48.76,25.067,1,0,0,0,1.5
3689,61.48,3.6112,48.75,25.067,1,0,0,0,1.5
3690,61.5,3.6112,48.74,25.067,1,0,0,0,1.5
3691,61.52,3.6111,48.72,25.067,1,0,0,0,1.5
3692,61.53,3.611,48.71,25.067,1,0,0,0,1.5
3693,61.55,3.611,48.69,25.067,1,0,0,0,1.5
3694,61.57,3.6109,48.68,25.067,1,0,0,0,1.5
3695,61.58,3.6108,48.67,25.067,1,0,0,0,1.5
3696,61.6,3.6108,48.65,25.067,1,0,0,0,1.5
3697,61.62,3.6107,48.64,25.067,1,0,0,0,1.5
3698,61.63,3.6106,48.62,25.067,1,0,0,0,1.5
3699,61.65,3.6106,48.61,25.067,1,0,0,0,1.5
3700,61.67,3.6105,48.6,25.067,1,0,0,0,1.5
3701,61.68,3.6104,48.58,25.067,1,0,0,0,1.5
3702,61.7,3.6103,48.57,25.067,1,0,0,0,1.5
3703,61.72,3.6103,48.56,25.067,1,0,0,0,1.5
3704,61.73,3.6102,48.54,25.067,1,0,0,0,1.5
3705,61.75,3.6101,48.53,25.067,1,0,0,0,1.5
3706,61.77,3.6101,48.51,25.067,1,0,0,0,1.5
3707,61.78,3.61,48.5,25.067,1,0,0,0,1.5
3708,61.8,3.6099,48.49,25.067,1,0,0,0,1.5
3709,61.82,3.6099,48.47,25.067,1,0,0,0,1.5
3710,61.83,3.6098,48.46,25.067,1,0,0,0,1.5
3711,61.85,3.6097,48.44,25.067,1,0,0,0,1.5
3712,61.87,3.6097,48.43,25.067,1,0,0,0,1.5
3713,61.88,3.6096,48.42,25.067,1,0,0,0,1.5
3714,61.9,3.6095,48.4,25.067,1,0,0,0,1.5
3715,61.92,3.6094,48.39,25.067,1,0,0,0,1.5
3716,61.93,3.6094,48.37,25.067,1,0,0,0,1.5
3717,61.95,3.6093,48.36,25.067,1,0,0,0,1.5
3718,61.97,3.6092,48.35,25.067,1,0,0,0,1.5
3719,61.98,3.6092,48.33,25.067,1,0,0,0,1.5
3720,62.0,3.6091,48.32,25.067,1,0,0,0,1.5
3721,62.02,3.609,48.31,25.067,1,0,0,0,1.5
3722,62.03,3.609,48.29,25.067,1,0,0,0,1.5
3723,62.05,3.6089,48.28,25.067,1,0,0,0,1.5
3724,62.07,3.6088,48.26,25.067,1,0,0,0,1.5
3725,62.08,3.6087,48.25,25.067,1,0,0,0,1.5
3726,62.1,3.6087,48.24,25.067,1,0,0,0,1.5
3727,62.12,3.6086,48.22,25.067,1,0,0,0,1.5
3728,62.13,3.6085,48.21,25.067,1,0,0,0,1.5
3729,62.15,3.6085,48.19,25.067,1,0,0,0,1.5
3730,62.17,3.6084,48.18,25.067,1,0,0,0,1.5
3731,62.18,3.6083,48.17,25.067,1,0,0,0,1.5
3732,62.2,3.6083,48.15,25.067,1,0,0,0,1.5
3733,62.22,3.6082,48.14,25.067,1,0,0,0,1.5
3734,62.23,3.6081,48.12,25.067,1,0,0,0,1.5
3735,62.25,3.6081,48.11,25.067,1,0,0,0,1.5
3736,62.27,3.608,48.1,25.067,1,0,0,0,1.5
3737,62.28,3.6079,48.08,25.067,1,0,0,0,1.5
3738,62.3,3.6078,48.07,25.067,1,0,0,0,1.5
3739,62.32,3.6078,48.06,25.067,1,0,0,0,1.5
3740,62.33,3.6077,48.04,25.067,1,0,0,0,1.5
3741,62.35,3.6076,48.03,25.067,1,0,0,0,1.5
3742,62.37,3.6076,48.01,25.067,1,0,0,0,1.5
3743,62.38,3.6075,48.0,25.067,1,0,0,0,1.5
3744,62.4,3.6074,47.99,25.067,1,0,0,0,1.5
3745,62.42,3.6074,47.97,25.067,1,0,0,0,1.5
3746,62.43,3.6073,47.96,25.067,1,0,0,0,1.5
3747,62.45,3.6072,47.94,25.067,1,0,0,0,1.5
3748,62.47,3.6072,47.93,25.067,1,0,0,0,1.5
3749,62.48,3.6071,47.92,25.067,1,0,0,0,1.5
3750,62.5,3.607,47.9,25.067,1,0,0,0,1.5
3751,62.52,3.6069,47.89,25.067,1,0,0,0,1.5
3752,62.53,3.6069,47.87,25.067,1,0,0,0,1.5
3753,62.55,3.6068,47.86,25.067,1,0,0,0,1.5
3754,62.57,3.6067,47.85,25.067,1,0,0,0,1.5
3755,62.58,3.6067,47.83,25.067,1,0,0,0,1.5
3756,62.6,3.6066,47.82,25.067,1,0,0,0,1.5
3757,62.62,3.6065,47.81,25.067,1,0,0,0,1.5
3758,62.63,3.6065,47.79,25.067,1,0,0,0,1.5
3759,62.65,3.6064,47.78,25.067,1,0,0,0,1.5
3760,62.67,3.6063,47.76,25.067,1,0,0,0,1.5
3761,62.68,3.6062,47.75,25.067,1,0,0,0,1.5
3762,62.7,3.6062,47.74,25.067,1,0,0,0,1.5
